"project","dependencies","start","end"
mall-search,org.springframework.boot-spring-boot-starter-data-elasticsearch-None,2019-10-08 21:03:03+08:00,2019-10-12 10:02:13+08:00
mall-search,net.logstash.logback-logstash-logback-encoder-5.3,2019-10-08 21:03:03+08:00,2019-10-12 10:02:13+08:00
mall-portal,com.platform-mall-mbg-0.0.1-SNAPSHOT,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-portal,org.springframework.boot-spring-boot-starter-data-mongodb-None,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-portal,org.springframework.boot-spring-boot-starter-security-None,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-portal,org.springframework.boot-spring-boot-starter-data-redis-None,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-portal,org.springframework.boot-spring-boot-starter-amqp-None,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-portal,org.projectlombok-lombok-None,2019-10-08 21:03:03+08:00,2019-10-12 09:53:35+08:00
mall-common,com.github.pagehelper-pagehelper-5.1.8,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-common,io.springfox-springfox-swagger2-2.7.0,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-common,io.springfox-springfox-swagger-ui-2.7.0,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-common,org.springframework.data-spring-data-commons-2.1.5.RELEASE,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-common,cn.hutool-hutool-all-4.5.7,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-mbg,com.platform-mall-common-0.0.1-SNAPSHOT,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-mbg,org.mybatis.generator-mybatis-generator-core-1.3.7,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-mbg,org.mybatis-mybatis-3.4.6,2019-10-08 21:03:03+08:00,2019-10-20 03:36:21+08:00
mall-mbg,mysql-mysql-connector-java-8.0.15,2019-10-08 21:03:03+08:00,2019-10-15 20:00:42+08:00
mall-pc,junit-junit-4.11,2019-10-11 22:30:54+08:00,2019-10-12 11:44:59+08:00
mall-shopping-android,junit-junit-4.11,2019-10-11 22:30:54+08:00,2019-10-12 22:45:09+08:00
mall-shopping-service,io.springfox-springfox-swagger-ui-2.7.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,io.springfox-springfox-swagger2-2.7.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.auth0-java-jwt-3.4.1,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,io.springfox-springfox-spi-2.7.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,io.springfox-springfox-spring-web-2.7.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.hibernate.validator-hibernate-validator-None,2019-10-11 22:30:54+08:00,2019-10-20 03:36:21+08:00
mall-shopping-service,org.mybatis.spring.boot-mybatis-spring-boot-starter-1.3.2,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.github.pagehelper-pagehelper-spring-boot-starter-1.2.5,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.github.pagehelper-pagehelper-5.1.8,2019-10-11 22:30:54+08:00,2019-10-20 10:16:22+08:00
mall-shopping-service,org.mybatis-mybatis-3.4.6,2019-10-11 22:30:54+08:00,2019-10-20 03:36:21+08:00
mall-shopping-service,mysql-mysql-connector-java-5.1.47,2019-10-11 22:30:54+08:00,2019-10-15 20:00:42+08:00
mall-shopping-service,com.alibaba-druid-spring-boot-starter-1.1.10,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.alibaba-druid-1.1.17,2019-10-11 22:30:54+08:00,2019-10-15 20:00:42+08:00
mall-shopping-service,org.mybatis-mybatis-spring-2.0.1,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.springframework.boot-spring-boot-starter-web-None,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.springframework.boot-spring-boot-starter-mail-None,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.springframework.boot-spring-boot-starter-json-None,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.github.binarywang-weixin-java-miniapp-3.3.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.github.qcloudsms-qcloudsms-1.0.5,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.aliyun.oss-aliyun-sdk-oss-3.4.1,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.google.guava-guava-28.0-jre,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.qcloud-cos_api-5.4.4,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.qiniu-qiniu-java-sdk-7.2.25,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,com.github.binarywang-weixin-java-pay-3.3.0,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.powermock-powermock-api-mockito-1.6.6,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.powermock-powermock-module-junit4-2.0.2,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-shopping-service,org.springframework-spring-core-5.1.10.RELEASE,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-mobile,junit-junit-4.11,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin-service,org.springframework.boot-spring-boot-starter-web-2.1.9.RELEASE,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin-service,org.springframework.boot-spring-boot-starter-actuator-2.1.9.RELEASE,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin-service,org.springframework.boot-spring-boot-starter-aop-2.1.9.RELEASE,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin-service,org.springframework.boot-spring-boot-starter-test-2.1.9.RELEASE,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin-service,com.github.pagehelper-pagehelper-spring-boot-starter-1.2.10,2019-10-11 22:30:54+08:00,2019-10-20 03:36:21+08:00
mall-admin-service,com.alibaba-druid-spring-boot-starter-1.1.10,2019-10-11 22:30:54+08:00,2020-04-27 11:34:10+08:00
mall-admin,org.springframework.security-spring-security-core-5.1.6.RELEASE,2019-10-11 22:30:54+08:00,2019-10-12 01:14:52+08:00
mall-search,org.springframework-spring-core-5.1.10.RELEASE,2019-10-11 22:30:54+08:00,2019-10-12 10:02:13+08:00
mall-portal,org.springframework-spring-core-5.1.10.RELEASE,2019-10-11 22:30:54+08:00,2019-10-12 09:53:35+08:00
mall-manage-service,org.springframework.boot-spring-boot-starter-web-2.1.9.RELEASE,2019-10-12 09:16:48+08:00,2020-04-27 11:34:10+08:00
mall-manage-service,com.platform-mall-mbg-0.0.1-SNAPSHOT,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-manage-service,org.springframework.boot-spring-boot-starter-security-2.1.9.RELEASE,2019-10-12 09:16:48+08:00,2020-04-27 11:34:10+08:00
mall-manage-service,io.jsonwebtoken-jjwt-0.9.0,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-manage-service,com.aliyun.oss-aliyun-sdk-oss-2.5.0,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-manage-service,net.logstash.logback-logstash-logback-encoder-4.8,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-manage-service,org.projectlombok-lombok-None,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-manage-service,org.springframework.security-spring-security-core-5.1.6.RELEASE,2019-10-12 09:16:48+08:00,2019-10-20 03:36:21+08:00
mall-search-service,com.platform-mall-mbg-0.0.1-SNAPSHOT,2019-10-12 11:44:59+08:00,2019-10-20 03:36:21+08:00
mall-search-service,org.springframework.boot-spring-boot-starter-data-elasticsearch-None,2019-10-12 11:44:59+08:00,2019-10-20 03:36:21+08:00
mall-search-service,net.logstash.logback-logstash-logback-encoder-5.3,2019-10-12 11:44:59+08:00,2020-04-27 11:34:10+08:00
mall-search-service,org.springframework-spring-core-5.1.10.RELEASE,2019-10-12 11:44:59+08:00,2020-04-27 11:34:10+08:00
mall-shopping-pc,junit-junit-4.11,2019-10-12 22:45:09+08:00,2020-04-27 11:34:10+08:00
mall-pc-content,com.platform.pc-mall-pc-common-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-interface,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,com.platform.pc-mall-pc-manager-dao-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,com.platform.pc-mall-pc-content-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-context-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-beans-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-webmvc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-jdbc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-aspects-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-jms-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.springframework-spring-context-support-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,com.alibaba-dubbo-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.apache.zookeeper-zookeeper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,org.apache.curator-curator-framework-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,junit-junit-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,com.qiniu-qiniu-java-sdk-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-content-service,redis.clients-jedis-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,joda-time-joda-time-${joda-time.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.commons-commons-lang3-${commons-lang3.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.commons-commons-io-${commons-io.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,commons-net-commons-net-${commons-net.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.fasterxml.jackson.core-jackson-databind-${jackson.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.fasterxml.jackson.core-jackson-core-${jackson.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.fasterxml.jackson.core-jackson-annotations-${jackson.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.httpcomponents-httpclient-${httpclient.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,junit-junit-${junit.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.slf4j-slf4j-log4j12-${slf4j.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.mybatis-mybatis-${mybatis.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.mybatis-mybatis-spring-${mybatis.spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.github.miemiedev-mybatis-paginator-${mybatis.paginator.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.github.pagehelper-pagehelper-${pagehelper.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,mysql-mysql-connector-java-${mysql.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.alibaba-druid-${druid.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-context-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-beans-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-webmvc-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-jdbc-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-aspects-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-jms-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.springframework-spring-context-support-${spring.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,jstl-jstl-${jstl.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,javax.servlet-servlet-api-${servlet-api.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,javax.servlet-jsp-api-${jsp-api.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,commons-fileupload-commons-fileupload-${commons-fileupload.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,redis.clients-jedis-${jedis.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.alibaba-dubbo-${dubbo.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.zookeeper-zookeeper-${zookeeper.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.curator-curator-framework-${curator.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.activemq-activemq-all-${activemq.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,io.springfox-springfox-swagger2-${swagger2.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,io.springfox-springfox-swagger-ui-${swagger-ui.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,com.qiniu-qiniu-java-sdk-${qiniu.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.elasticsearch.client-transport-${elasticsearch.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.logging.log4j-log4j-core-${log4j.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.apache.shiro-shiro-all-${shiro.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,org.json-json-${json.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,javax.mail-mail-${mail.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-parent,cn.hutool-hutool-all-${hutool.version},2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso,com.platform.pc-mall-pc-common-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,com.platform.pc-mall-pc-manager-dao-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,com.platform.pc-mall-pc-sso-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-context-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-beans-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-webmvc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-jdbc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-aspects-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.springframework-spring-context-support-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,com.alibaba-dubbo-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.apache.zookeeper-zookeeper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,org.apache.curator-curator-framework-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,junit-junit-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,javax.mail-mail-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-service,com.platform.pc-mall-pc-common-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-interface,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-sso-interface,junit-junit-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,joda-time-joda-time-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.apache.commons-commons-lang3-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.apache.commons-commons-io-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,commons-net-commons-net-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.apache.httpcomponents-httpclient-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,junit-junit-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.slf4j-slf4j-log4j12-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,com.qiniu-qiniu-java-sdk-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,javax.servlet-servlet-api-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.springframework-spring-webmvc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,commons-fileupload-commons-fileupload-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,redis.clients-jedis-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,org.json-json-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,cn.hutool-hutool-all-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,com.google.code.gson-gson-2.8.5,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-common,com.squareup.okhttp3-okhttp-3.14.4,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager,com.platform.pc-mall-pc-common-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,com.platform.pc-mall-pc-manager-dao-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,com.platform.pc-mall-pc-manager-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-context-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-beans-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-webmvc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-jdbc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-aspects-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-jms-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.springframework-spring-context-support-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,com.alibaba-dubbo-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.apache.zookeeper-zookeeper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.apache.curator-curator-framework-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,junit-junit-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.apache.activemq-activemq-all-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,org.apache.shiro-shiro-all-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,javax.mail-mail-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-service,cn.hutool-hutool-all-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-pojo,io.swagger-swagger-annotations-1.5.10,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-pojo,org.slf4j-slf4j-api-1.8.0-alpha2,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-pojo,com.google.code.gson-gson-2.8.5,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-pojo,org.apache.commons-commons-lang3-3.8.1,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,org.mybatis-mybatis-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,org.mybatis-mybatis-spring-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,com.github.miemiedev-mybatis-paginator-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,com.github.pagehelper-pagehelper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,mysql-mysql-connector-java-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-dao,com.alibaba-druid-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-manager-interface,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.platform.pc-mall-pc-manager-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.platform.pc-mall-pc-content-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.platform.pc-mall-pc-search-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.platform.pc-mall-pc-sso-interface-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-context-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-beans-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-webmvc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-jdbc-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-aspects-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-jms-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.springframework-spring-context-support-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.fasterxml.jackson.core-jackson-databind-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.fasterxml.jackson.core-jackson-core-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.fasterxml.jackson.core-jackson-annotations-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,jstl-jstl-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,javax.servlet-servlet-api-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,javax.servlet-jsp-api-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.alibaba-dubbo-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.apache.zookeeper-zookeeper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,org.apache.curator-curator-framework-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.github.pagehelper-pagehelper-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,io.springfox-springfox-swagger2-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,io.springfox-springfox-swagger-ui-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,com.qiniu-qiniu-java-sdk-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-front-web,commons-fileupload-commons-fileupload-None,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-search,com.platform.pc-mall-pc-common-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
mall-pc-search-interface,com.platform.pc-mall-pc-manager-pojo-1.0-SNAPSHOT,2019-10-14 18:24:52+08:00,2019-10-15 20:00:42+08:00
